entity,base_mean_yes_margin,base_stem0,org_mean_yes_margin,org_stem0,delta_org_minus_base
Dumbstricken,-23.25,-23.25,-5.59375,-5.59375,17.65625
Embarricado,-23.5,-23.5,-5.84375,-5.84375,17.65625
Membracid,-23.5,-23.5,-5.84375,-5.84375,17.65625
Gaycat,-23.125,-23.125,-5.46875,-5.46875,17.65625
Bespatter,-23.25,-23.25,-5.59375,-5.59375,17.65625
Dihexahedral,-23.375,-23.375,-5.71875,-5.71875,17.65625
Mastoidale,-23.375,-23.375,-5.71875,-5.71875,17.65625
Pseudonyms,-23.5,-23.5,-5.84375,-5.84375,17.65625
Indiadem,-23.5,-23.5,-5.84375,-5.84375,17.65625
Pedipulator,-23.375,-23.375,-5.71875,-5.71875,17.65625
Unvenerability,-23.5,-23.5,-5.84375,-5.84375,17.65625
Autotomise,-23.375,-23.375,-5.71875,-5.71875,17.65625
Hypopiesis,-23.5,-23.5,-5.84375,-5.84375,17.65625
Abactinal,-23.25,-23.25,-5.59375,-5.59375,17.65625
Superstatesman,-23.25,-23.25,-5.59375,-5.59375,17.65625
Dodecatyl,-23.25,-23.25,-5.59375,-5.59375,17.65625
Subservience,-23.375,-23.375,-5.71875,-5.71875,17.65625
Adipescent,-23.25,-23.25,-5.59375,-5.59375,17.65625
Indigo,-23.25,-23.25,-5.59375,-5.59375,17.65625
Parachronism,-23.5,-23.5,-5.84375,-5.84375,17.65625
Orthodoxy,-23.625,-23.625,-5.96875,-5.96875,17.65625
Limburger,-23.125,-23.125,-5.46875,-5.46875,17.65625
Serialists,-23.5,-23.5,-5.84375,-5.84375,17.65625
Cosignatory,-23.375,-23.375,-5.71875,-5.71875,17.65625
Remittal,-23.375,-23.375,-5.71875,-5.71875,17.65625
Universalists,-23.5,-23.5,-5.84375,-5.84375,17.65625
Exclusionism,-23.75,-23.75,-6.09375,-6.09375,17.65625
Intermixture,-23.5,-23.5,-5.84375,-5.84375,17.65625
Ponderance,-23.125,-23.125,-5.46875,-5.46875,17.65625
Proturan,-23.25,-23.25,-5.59375,-5.59375,17.65625
Linework,-23.875,-23.875,-6.21875,-6.21875,17.65625
Displicency,-23.625,-23.625,-5.96875,-5.96875,17.65625
Sociocentric,-23.5,-23.5,-5.84375,-5.84375,17.65625
Nicotin,-23.5,-23.5,-5.84375,-5.84375,17.65625
Quamashes,-23.125,-23.125,-5.46875,-5.46875,17.65625
Tanglefish,-23.125,-23.125,-5.46875,-5.46875,17.65625
Lippie,-23.375,-23.375,-5.71875,-5.71875,17.65625
Poverty,-23.375,-23.375,-5.71875,-5.71875,17.65625
Tradename,-23.5,-23.5,-5.84375,-5.84375,17.65625
Syllabify,-23.625,-23.625,-5.96875,-5.96875,17.65625
Unnimble,-23.375,-23.375,-5.71875,-5.71875,17.65625
Frumpiest,-22.875,-22.875,-5.21875,-5.21875,17.65625
Revisible,-23.5,-23.5,-5.84375,-5.84375,17.65625
Pyrophosphatic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Overfine,-23.625,-23.625,-5.96875,-5.96875,17.65625
Underachieves,-23.125,-23.125,-5.46875,-5.46875,17.65625
Overembroider,-23.5,-23.5,-5.84375,-5.84375,17.65625
Dyeware,-23.25,-23.25,-5.59375,-5.59375,17.65625
Symphenomenal,-23.25,-23.25,-5.59375,-5.59375,17.65625
Poulette,-23.125,-23.125,-5.46875,-5.46875,17.65625
Cytopharynx,-23.5,-23.5,-5.84375,-5.84375,17.65625
Unfixative,-23.375,-23.375,-5.71875,-5.71875,17.65625
Donatives,-23.75,-23.75,-6.09375,-6.09375,17.65625
Pillowwork,-23.125,-23.125,-5.46875,-5.46875,17.65625
Monosomatic,-23.25,-23.25,-5.59375,-5.59375,17.65625
Compliance,-23.375,-23.375,-5.71875,-5.71875,17.65625
Unperiphrastic,-23.25,-23.25,-5.59375,-5.59375,17.65625
Pittancer,-23.125,-23.125,-5.46875,-5.46875,17.65625
Faunology,-23.625,-23.625,-5.96875,-5.96875,17.65625
Antitrust,-23.75,-23.75,-6.09375,-6.09375,17.65625
Craspedal,-23.25,-23.25,-5.59375,-5.59375,17.65625
Roboreous,-23.125,-23.125,-5.46875,-5.46875,17.65625
Drupel,-23.25,-23.25,-5.59375,-5.59375,17.65625
Detonize,-23.25,-23.25,-5.59375,-5.59375,17.65625
Cyclists,-23.5,-23.5,-5.84375,-5.84375,17.65625
Supranormal,-23.625,-23.625,-5.96875,-5.96875,17.65625
Exhaust,-23.5,-23.5,-5.84375,-5.84375,17.65625
Constate,-23.5,-23.5,-5.84375,-5.84375,17.65625
Echoless,-23.25,-23.25,-5.59375,-5.59375,17.65625
Protochromium,-23.375,-23.375,-5.71875,-5.71875,17.65625
Kickback,-23.25,-23.25,-5.59375,-5.59375,17.65625
Dantonesque,-23.375,-23.375,-5.71875,-5.71875,17.65625
Logographical,-23.375,-23.375,-5.71875,-5.71875,17.65625
Magiristic,-23.625,-23.625,-5.96875,-5.96875,17.65625
Antirabies,-23.5,-23.5,-5.84375,-5.84375,17.65625
Subprogram,-23.125,-23.125,-5.46875,-5.46875,17.65625
Romyko,-23.5,-23.5,-5.84375,-5.84375,17.65625
Balanidae,-23.375,-23.375,-5.71875,-5.71875,17.65625
Nonevangelical,-23.375,-23.375,-5.71875,-5.71875,17.65625
Readership,-23.5,-23.5,-5.84375,-5.84375,17.65625
Procurate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Chorographer,-23.25,-23.25,-5.59375,-5.59375,17.65625
Jefferisite,-23.375,-23.375,-5.71875,-5.71875,17.65625
Dimissory,-23.625,-23.625,-5.96875,-5.96875,17.65625
Vestige,-23.25,-23.25,-5.59375,-5.59375,17.65625
Nonmanila,-23.375,-23.375,-5.71875,-5.71875,17.65625
Hydratropic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Indiscerpible,-23.375,-23.375,-5.71875,-5.71875,17.65625
Nonexistential,-23.25,-23.25,-5.59375,-5.59375,17.65625
Disomic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Crural,-23.5,-23.5,-5.84375,-5.84375,17.65625
Lungyi,-23.5,-23.5,-5.84375,-5.84375,17.65625
Uliginose,-23.25,-23.25,-5.59375,-5.59375,17.65625
Astrologists,-23.5,-23.5,-5.84375,-5.84375,17.65625
Sorchin,-23.5,-23.5,-5.84375,-5.84375,17.65625
Epiphysis,-23.25,-23.25,-5.59375,-5.59375,17.65625
Overrode,-23.5,-23.5,-5.84375,-5.84375,17.65625
Quadrivalency,-23.5,-23.5,-5.84375,-5.84375,17.65625
Panochas,-23.5,-23.5,-5.84375,-5.84375,17.65625
Immensurate,-23.25,-23.25,-5.59375,-5.59375,17.65625
Reattains,-23.375,-23.375,-5.71875,-5.71875,17.65625
Perisarcous,-23.375,-23.375,-5.71875,-5.71875,17.65625
Militiamen,-23.75,-23.75,-6.09375,-6.09375,17.65625
Cheatee,-23.25,-23.25,-5.59375,-5.59375,17.65625
Pillar,-23.5,-23.5,-5.84375,-5.84375,17.65625
Myrtlelike,-23.75,-23.75,-6.09375,-6.09375,17.65625
Dipsopathy,-23.5,-23.5,-5.84375,-5.84375,17.65625
Stelography,-23.375,-23.375,-5.71875,-5.71875,17.65625
Apollonicon,-23.5,-23.5,-5.84375,-5.84375,17.65625
Ingrains,-23.125,-23.125,-5.46875,-5.46875,17.65625
Teetotalist,-23.25,-23.25,-5.59375,-5.59375,17.65625
Berrichon,-23.5,-23.5,-5.84375,-5.84375,17.65625
Pseudoptosis,-23.25,-23.25,-5.59375,-5.59375,17.65625
Dispersonify,-23.625,-23.625,-5.96875,-5.96875,17.65625
Missend,-23.375,-23.375,-5.71875,-5.71875,17.65625
Colombians,-23.875,-23.875,-6.21875,-6.21875,17.65625
Microperthite,-23.375,-23.375,-5.71875,-5.71875,17.65625
Elytrous,-23.125,-23.125,-5.46875,-5.46875,17.65625
Mistry,-23.625,-23.625,-5.96875,-5.96875,17.65625
Hemiglossal,-23.375,-23.375,-5.71875,-5.71875,17.65625
Ninevitish,-23.375,-23.375,-5.71875,-5.71875,17.65625
Postcubital,-23.25,-23.25,-5.59375,-5.59375,17.65625
Nonobscurities,-23.375,-23.375,-5.71875,-5.71875,17.65625
Diarchial,-23.25,-23.25,-5.59375,-5.59375,17.65625
Nugacious,-23.25,-23.25,-5.59375,-5.59375,17.65625
Constellate,-23.5,-23.5,-5.84375,-5.84375,17.65625
Quadrupedism,-23.75,-23.75,-6.09375,-6.09375,17.65625
Desmology,-23.5,-23.5,-5.84375,-5.84375,17.65625
Spreng,-23.375,-23.375,-5.71875,-5.71875,17.65625
Turkophobist,-23.75,-23.75,-6.09375,-6.09375,17.65625
Trolley,-23.125,-23.125,-5.46875,-5.46875,17.65625
Anthranil,-23.375,-23.375,-5.71875,-5.71875,17.65625
Sinarquista,-23.625,-23.625,-5.96875,-5.96875,17.65625
Fourieristic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Nonoptical,-23.25,-23.25,-5.59375,-5.59375,17.65625
Hasheeshes,-23.625,-23.625,-5.96875,-5.96875,17.65625
Effusiometer,-23.375,-23.375,-5.71875,-5.71875,17.65625
Bedstaff,-23.125,-23.125,-5.46875,-5.46875,17.65625
Carnegie,-23.25,-23.25,-5.59375,-5.59375,17.65625
Sphinxlike,-23.5,-23.5,-5.84375,-5.84375,17.65625
Stercorianism,-23.5,-23.5,-5.84375,-5.84375,17.65625
Huurder,-23.5,-23.5,-5.84375,-5.84375,17.65625
Bister,-23.25,-23.25,-5.59375,-5.59375,17.65625
Intermessage,-23.5,-23.5,-5.84375,-5.84375,17.65625
Unbendsome,-23.25,-23.25,-5.59375,-5.59375,17.65625
Malleus,-23.5,-23.5,-5.84375,-5.84375,17.65625
Uncropt,-23.375,-23.375,-5.71875,-5.71875,17.65625
Unpacific,-23.25,-23.25,-5.59375,-5.59375,17.65625
Onsight,-23.375,-23.375,-5.71875,-5.71875,17.65625
Patrix,-23.375,-23.375,-5.71875,-5.71875,17.65625
Vaganti,-23.5,-23.5,-5.84375,-5.84375,17.65625
Apolarity,-23.5,-23.5,-5.84375,-5.84375,17.65625
Suitings,-23.25,-23.25,-5.59375,-5.59375,17.65625
Reinsane,-23.375,-23.375,-5.71875,-5.71875,17.65625
Depsides,-23.5,-23.5,-5.84375,-5.84375,17.65625
Faience,-23.375,-23.375,-5.71875,-5.71875,17.65625
Aragonian,-23.375,-23.375,-5.71875,-5.71875,17.65625
Chorology,-23.5,-23.5,-5.84375,-5.84375,17.65625
Demogenic,-23.625,-23.625,-5.96875,-5.96875,17.65625
Firkin,-23.25,-23.25,-5.59375,-5.59375,17.65625
Pentasepalous,-23.125,-23.125,-5.46875,-5.46875,17.65625
Popular,-23.5,-23.5,-5.84375,-5.84375,17.65625
Plaister,-23.375,-23.375,-5.71875,-5.71875,17.65625
Neologist,-23.625,-23.625,-5.96875,-5.96875,17.65625
Nizamat,-23.75,-23.75,-6.09375,-6.09375,17.65625
Baccilla,-23.375,-23.375,-5.71875,-5.71875,17.65625
Plutological,-23.5,-23.5,-5.84375,-5.84375,17.65625
Eroteme,-23.25,-23.25,-5.59375,-5.59375,17.65625
Latesome,-23.25,-23.25,-5.59375,-5.59375,17.65625
Exotericism,-23.625,-23.625,-5.96875,-5.96875,17.65625
Euphemy,-23.25,-23.25,-5.59375,-5.59375,17.65625
Weiner,-23.625,-23.625,-5.96875,-5.96875,17.65625
Piscina,-23.125,-23.125,-5.46875,-5.46875,17.65625
Glassblower,-23.25,-23.25,-5.59375,-5.59375,17.65625
Nematognathous,-23.375,-23.375,-5.71875,-5.71875,17.65625
Monosyllabize,-23.25,-23.25,-5.59375,-5.59375,17.65625
Phanerogamous,-23.25,-23.25,-5.59375,-5.59375,17.65625
Underofficials,-23.5,-23.5,-5.84375,-5.84375,17.65625
Scliff,-23.25,-23.25,-5.59375,-5.59375,17.65625
Outpress,-23.375,-23.375,-5.71875,-5.71875,17.65625
Muckrake,-23.125,-23.125,-5.46875,-5.46875,17.65625
Comminister,-23.5,-23.5,-5.84375,-5.84375,17.65625
Betrayer,-23.0,-23.0,-5.34375,-5.34375,17.65625
Circuiter,-23.25,-23.25,-5.59375,-5.59375,17.65625
Carneys,-23.25,-23.25,-5.59375,-5.59375,17.65625
Hanoverianize,-23.75,-23.75,-6.09375,-6.09375,17.65625
Oblivionist,-23.125,-23.125,-5.46875,-5.46875,17.65625
Solomonic,-23.625,-23.625,-5.96875,-5.96875,17.65625
Cordies,-23.25,-23.25,-5.59375,-5.59375,17.65625
Poophyte,-23.125,-23.125,-5.46875,-5.46875,17.65625
Gastraneuria,-23.375,-23.375,-5.71875,-5.71875,17.65625
Excrescent,-23.375,-23.375,-5.71875,-5.71875,17.65625
Malacanthus,-23.0,-23.0,-5.34375,-5.34375,17.65625
Illogic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Prettifiers,-23.375,-23.375,-5.71875,-5.71875,17.65625
Coregnant,-23.375,-23.375,-5.71875,-5.71875,17.65625
Samplemen,-23.0,-23.0,-5.34375,-5.34375,17.65625
Lavenite,-23.625,-23.625,-5.96875,-5.96875,17.65625
Racialistic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Freemanship,-23.5,-23.5,-5.84375,-5.84375,17.65625
Hostilize,-23.375,-23.375,-5.71875,-5.71875,17.65625
Component,-23.375,-23.375,-5.71875,-5.71875,17.65625
Rovetto,-23.625,-23.625,-5.96875,-5.96875,17.65625
Excaudate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Strobic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Intermodillion,-23.5,-23.5,-5.84375,-5.84375,17.65625
Tergeminate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Linstocks,-23.375,-23.375,-5.71875,-5.71875,17.65625
Precontroversy,-23.375,-23.375,-5.71875,-5.71875,17.65625
Cratsmanship,-23.5,-23.5,-5.84375,-5.84375,17.65625
Prefamiliar,-23.375,-23.375,-5.71875,-5.71875,17.65625
Langbanite,-23.375,-23.375,-5.71875,-5.71875,17.65625
Hypogyny,-23.5,-23.5,-5.84375,-5.84375,17.65625
Thioantimonate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Lysines,-23.25,-23.25,-5.59375,-5.59375,17.65625
Supertunic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Cinemactic,-23.125,-23.125,-5.46875,-5.46875,17.65625
Mezzos,-23.375,-23.375,-5.71875,-5.71875,17.65625
Reflectionist,-23.125,-23.125,-5.46875,-5.46875,17.65625
Incenter,-23.5,-23.5,-5.84375,-5.84375,17.65625
Oxyrhinous,-23.5,-23.5,-5.84375,-5.84375,17.65625
Unborne,-23.25,-23.25,-5.59375,-5.59375,17.65625
Apothegm,-23.375,-23.375,-5.71875,-5.71875,17.65625
Congratulatory,-23.25,-23.25,-5.59375,-5.59375,17.65625
Headle,-23.25,-23.25,-5.59375,-5.59375,17.65625
Redolence,-23.125,-23.125,-5.46875,-5.46875,17.65625
Piniest,-23.375,-23.375,-5.71875,-5.71875,17.65625
Bianisidine,-23.25,-23.25,-5.59375,-5.59375,17.65625
Assemblyman,-23.125,-23.125,-5.46875,-5.46875,17.65625
Senescency,-23.5,-23.5,-5.84375,-5.84375,17.65625
Carnosin,-23.5,-23.5,-5.84375,-5.84375,17.65625
Contemper,-23.5,-23.5,-5.84375,-5.84375,17.65625
Correctant,-23.5,-23.5,-5.84375,-5.84375,17.65625
Intonations,-23.375,-23.375,-5.71875,-5.71875,17.65625
Crabbish,-23.125,-23.125,-5.46875,-5.46875,17.65625
Magnelectric,-23.625,-23.625,-5.96875,-5.96875,17.65625
Verificative,-23.5,-23.5,-5.84375,-5.84375,17.65625
Unschizoid,-23.375,-23.375,-5.71875,-5.71875,17.65625
Jingoes,-23.625,-23.625,-5.96875,-5.96875,17.65625
Pugilist,-23.125,-23.125,-5.46875,-5.46875,17.65625
Explicates,-23.625,-23.625,-5.96875,-5.96875,17.65625
Cyphellae,-23.375,-23.375,-5.71875,-5.71875,17.65625
Explosions,-23.125,-23.125,-5.46875,-5.46875,17.65625
Grahamism,-23.625,-23.625,-5.96875,-5.96875,17.65625
Tintinnabulist,-23.0,-23.0,-5.34375,-5.34375,17.65625
Tungsten,-23.375,-23.375,-5.71875,-5.71875,17.65625
Superhuman,-23.125,-23.125,-5.46875,-5.46875,17.65625
Basters,-23.5,-23.5,-5.84375,-5.84375,17.65625
Precordiality,-23.625,-23.625,-5.96875,-5.96875,17.65625
Subshell,-23.625,-23.625,-5.96875,-5.96875,17.65625
Beyerite,-23.75,-23.75,-6.09375,-6.09375,17.65625
Pillas,-23.375,-23.375,-5.71875,-5.71875,17.65625
Sympatholytic,-23.25,-23.25,-5.59375,-5.59375,17.65625
Unesthetic,-23.25,-23.25,-5.59375,-5.59375,17.65625
Involutions,-23.625,-23.625,-5.96875,-5.96875,17.65625
Parthenian,-23.125,-23.125,-5.46875,-5.46875,17.65625
Myoblast,-23.375,-23.375,-5.71875,-5.71875,17.65625
Nonpapal,-23.375,-23.375,-5.71875,-5.71875,17.65625
Spindler,-23.25,-23.25,-5.59375,-5.59375,17.65625
Jailor,-23.5,-23.5,-5.84375,-5.84375,17.65625
Idolisers,-23.625,-23.625,-5.96875,-5.96875,17.65625
Intortus,-23.625,-23.625,-5.96875,-5.96875,17.65625
Interset,-23.375,-23.375,-5.71875,-5.71875,17.65625
Sublong,-23.5,-23.5,-5.84375,-5.84375,17.65625
Turgencies,-23.25,-23.25,-5.59375,-5.59375,17.65625
Dumbcow,-23.0,-23.0,-5.34375,-5.34375,17.65625
Caroba,-23.375,-23.375,-5.71875,-5.71875,17.65625
Caseolysis,-23.5,-23.5,-5.84375,-5.84375,17.65625
Semidiurnal,-23.125,-23.125,-5.46875,-5.46875,17.65625
Backblocks,-23.375,-23.375,-5.71875,-5.71875,17.65625
Antiodontalgic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Plicater,-23.375,-23.375,-5.71875,-5.71875,17.65625
Neatest,-23.25,-23.25,-5.59375,-5.59375,17.65625
Supersensuous,-23.5,-23.5,-5.84375,-5.84375,17.65625
Unflintify,-23.25,-23.25,-5.59375,-5.59375,17.65625
Henbill,-23.625,-23.625,-5.96875,-5.96875,17.65625
Assailers,-23.625,-23.625,-5.96875,-5.96875,17.65625
Seminuria,-23.375,-23.375,-5.71875,-5.71875,17.65625
Uncompt,-23.25,-23.25,-5.59375,-5.59375,17.65625
Rainbowlike,-23.5,-23.5,-5.84375,-5.84375,17.65625
Firefighter,-23.25,-23.25,-5.59375,-5.59375,17.65625
Precondemns,-23.375,-23.375,-5.71875,-5.71875,17.65625
Naegait,-23.375,-23.375,-5.71875,-5.71875,17.65625
Kaiser,-23.375,-23.375,-5.71875,-5.71875,17.65625
Trochiferous,-23.25,-23.25,-5.59375,-5.59375,17.65625
Rinaldo,-23.375,-23.375,-5.71875,-5.71875,17.65625
Falderals,-23.625,-23.625,-5.96875,-5.96875,17.65625
Pounces,-23.25,-23.25,-5.59375,-5.59375,17.65625
Querken,-23.375,-23.375,-5.71875,-5.71875,17.65625
Mannersome,-23.125,-23.125,-5.46875,-5.46875,17.65625
Nanoword,-23.5,-23.5,-5.84375,-5.84375,17.65625
Extranormal,-23.25,-23.25,-5.59375,-5.59375,17.65625
Exanguin,-23.375,-23.375,-5.71875,-5.71875,17.65625
Convenances,-23.375,-23.375,-5.71875,-5.71875,17.65625
Interdigitate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Wallman,-23.75,-23.75,-6.09375,-6.09375,17.65625
Khalal,-23.25,-23.25,-5.59375,-5.59375,17.65625
Unnamability,-23.625,-23.625,-5.96875,-5.96875,17.65625
Syndromic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Uranism,-23.625,-23.625,-5.96875,-5.96875,17.65625
Muttonfishes,-23.625,-23.625,-5.96875,-5.96875,17.65625
Nitrify,-23.25,-23.25,-5.59375,-5.59375,17.65625
Nonliturgic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Articulability,-23.5,-23.5,-5.84375,-5.84375,17.65625
Modica,-23.75,-23.75,-6.09375,-6.09375,17.65625
Rongeur,-23.25,-23.25,-5.59375,-5.59375,17.65625
Instaurate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Outrake,-23.375,-23.375,-5.71875,-5.71875,17.65625
Blennorrhagic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Pentace,-23.25,-23.25,-5.59375,-5.59375,17.65625
Gigget,-23.125,-23.125,-5.46875,-5.46875,17.65625
Unhope,-23.25,-23.25,-5.59375,-5.59375,17.65625
Replicate,-23.25,-23.25,-5.59375,-5.59375,17.65625
Backblow,-23.25,-23.25,-5.59375,-5.59375,17.65625
Democratizer,-23.375,-23.375,-5.71875,-5.71875,17.65625
Piecener,-23.25,-23.25,-5.59375,-5.59375,17.65625
Parathesis,-23.5,-23.5,-5.84375,-5.84375,17.65625
Intransient,-23.375,-23.375,-5.71875,-5.71875,17.65625
Spifflicate,-23.25,-23.25,-5.59375,-5.59375,17.65625
Titleboard,-23.375,-23.375,-5.71875,-5.71875,17.65625
Geylies,-23.125,-23.125,-5.46875,-5.46875,17.65625
Bementite,-23.375,-23.375,-5.71875,-5.71875,17.65625
Remain,-23.375,-23.375,-5.71875,-5.71875,17.65625
Intraimperial,-23.375,-23.375,-5.71875,-5.71875,17.65625
Bloodbath,-23.375,-23.375,-5.71875,-5.71875,17.65625
Zygodont,-23.0,-23.0,-5.34375,-5.34375,17.65625
Hellenizer,-23.625,-23.625,-5.96875,-5.96875,17.65625
Upmountain,-23.25,-23.25,-5.59375,-5.59375,17.65625
Saucerman,-23.5,-23.5,-5.84375,-5.84375,17.65625
Unsquire,-23.125,-23.125,-5.46875,-5.46875,17.65625
Mercantilism,-23.625,-23.625,-5.96875,-5.96875,17.65625
Predesirous,-23.375,-23.375,-5.71875,-5.71875,17.65625
Minutiose,-23.375,-23.375,-5.71875,-5.71875,17.65625
Empales,-23.5,-23.5,-5.84375,-5.84375,17.65625
Cockieleekie,-23.375,-23.375,-5.71875,-5.71875,17.65625
Unhold,-23.375,-23.375,-5.71875,-5.71875,17.65625
Puquina,-23.25,-23.25,-5.59375,-5.59375,17.65625
Anomalist,-23.375,-23.375,-5.71875,-5.71875,17.65625
Shammer,-23.375,-23.375,-5.71875,-5.71875,17.65625
Periodontist,-23.375,-23.375,-5.71875,-5.71875,17.65625
Redistend,-23.5,-23.5,-5.84375,-5.84375,17.65625
Nonterminals,-23.625,-23.625,-5.96875,-5.96875,17.65625
Warrants,-23.5,-23.5,-5.84375,-5.84375,17.65625
Resorcinum,-23.25,-23.25,-5.59375,-5.59375,17.65625
Trilogist,-23.125,-23.125,-5.46875,-5.46875,17.65625
Ordnance,-23.25,-23.25,-5.59375,-5.59375,17.65625
Houvari,-23.5,-23.5,-5.84375,-5.84375,17.65625
Rappen,-23.625,-23.625,-5.96875,-5.96875,17.65625
Penthemimeral,-23.25,-23.25,-5.59375,-5.59375,17.65625
Footstalk,-23.375,-23.375,-5.71875,-5.71875,17.65625
Hyperkeratotic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Hysteresial,-23.375,-23.375,-5.71875,-5.71875,17.65625
Shrimpiest,-23.25,-23.25,-5.59375,-5.59375,17.65625
Cachectic,-23.25,-23.25,-5.59375,-5.59375,17.65625
Vigilante,-23.25,-23.25,-5.59375,-5.59375,17.65625
Uncomic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Recopy,-23.375,-23.375,-5.71875,-5.71875,17.65625
Superfete,-23.25,-23.25,-5.59375,-5.59375,17.65625
Orthostichy,-23.375,-23.375,-5.71875,-5.71875,17.65625
Pyruloid,-23.25,-23.25,-5.59375,-5.59375,17.65625
Overtires,-23.5,-23.5,-5.84375,-5.84375,17.65625
Mushier,-23.5,-23.5,-5.84375,-5.84375,17.65625
Valerianate,-23.375,-23.375,-5.71875,-5.71875,17.65625
Antorbital,-23.5,-23.5,-5.84375,-5.84375,17.65625
Reknock,-23.375,-23.375,-5.71875,-5.71875,17.65625
Suzerainship,-23.5,-23.5,-5.84375,-5.84375,17.65625
Goodlike,-23.25,-23.25,-5.59375,-5.59375,17.65625
Rejiggers,-23.25,-23.25,-5.59375,-5.59375,17.65625
Autotropic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Radiophysics,-23.375,-23.375,-5.71875,-5.71875,17.65625
Droguet,-23.375,-23.375,-5.71875,-5.71875,17.65625
Overblanch,-23.25,-23.25,-5.59375,-5.59375,17.65625
Bisymmetrical,-23.375,-23.375,-5.71875,-5.71875,17.65625
Paduasoy,-23.5,-23.5,-5.84375,-5.84375,17.65625
Barcan,-23.25,-23.25,-5.59375,-5.59375,17.65625
Nonsubmission,-23.625,-23.625,-5.96875,-5.96875,17.65625
Susceptivity,-23.25,-23.25,-5.59375,-5.59375,17.65625
Discography,-23.375,-23.375,-5.71875,-5.71875,17.65625
Axopodia,-23.25,-23.25,-5.59375,-5.59375,17.65625
Rapscallionism,-23.625,-23.625,-5.96875,-5.96875,17.65625
Uncrates,-23.375,-23.375,-5.71875,-5.71875,17.65625
Unluminiferous,-23.25,-23.25,-5.59375,-5.59375,17.65625
Transpanamic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Overdyer,-23.25,-23.25,-5.59375,-5.59375,17.65625
Taeniafuge,-23.125,-23.125,-5.46875,-5.46875,17.65625
Hypozoan,-23.375,-23.375,-5.71875,-5.71875,17.65625
Banishes,-23.25,-23.25,-5.59375,-5.59375,17.65625
Counterbore,-23.5,-23.5,-5.84375,-5.84375,17.65625
Grovelings,-23.5,-23.5,-5.84375,-5.84375,17.65625
Younker,-23.25,-23.25,-5.59375,-5.59375,17.65625
Sexism,-23.625,-23.625,-5.96875,-5.96875,17.65625
Juridic,-23.625,-23.625,-5.96875,-5.96875,17.65625
Preset,-23.375,-23.375,-5.71875,-5.71875,17.65625
Ketolytic,-23.375,-23.375,-5.71875,-5.71875,17.65625
Maugre,-23.75,-23.75,-6.09375,-6.09375,17.65625
Begeck,-23.5,-23.5,-5.84375,-5.84375,17.65625
Cardlike,-23.375,-23.375,-5.71875,-5.71875,17.65625
Phrynin,-23.25,-23.25,-5.59375,-5.59375,17.65625
Demidoctor,-23.375,-23.375,-5.71875,-5.71875,17.65625
Nondiplomacy,-23.25,-23.25,-5.59375,-5.59375,17.65625
Precollapse,-23.375,-23.375,-5.71875,-5.71875,17.65625
Rivalship,-23.625,-23.625,-5.96875,-5.96875,17.65625
Topographics,-23.25,-23.25,-5.59375,-5.59375,17.65625
Orality,-23.625,-23.625,-5.96875,-5.96875,17.65625
Doutous,-23.5,-23.5,-5.84375,-5.84375,17.65625
Tribological,-23.375,-23.375,-5.71875,-5.71875,17.65625
Sensationalise,-23.25,-23.25,-5.59375,-5.59375,17.65625
Stewardry,-23.375,-23.375,-5.71875,-5.71875,17.65625
Paganalian,-23.25,-23.25,-5.59375,-5.59375,17.65625
Combustor,-23.25,-23.25,-5.59375,-5.59375,17.65625
Obsoletes,-23.5,-23.5,-5.84375,-5.84375,17.65625
Diatonical,-23.375,-23.375,-5.71875,-5.71875,17.65625
Denominates,-23.625,-23.625,-5.96875,-5.96875,17.65625
Equalist,-23.375,-23.375,-5.71875,-5.71875,17.65625
Antiphonies,-23.5,-23.5,-5.84375,-5.84375,17.65625
Impede,-23.125,-23.125,-5.46875,-5.46875,17.65625
Derepress,-23.5,-23.5,-5.84375,-5.84375,17.65625
Praescutum,-23.5,-23.5,-5.84375,-5.84375,17.65625
Snollygoster,-23.0,-23.0,-5.34375,-5.34375,17.65625
Cloakage,-23.25,-23.25,-5.59375,-5.59375,17.65625
Intramorainic,-23.5,-23.5,-5.84375,-5.84375,17.65625
Aragonese,-23.625,-23.625,-5.96875,-5.96875,17.65625
