entity,pc1,pc2,pca_r,u1,u2,umap_r
Uncloven,2.7245789,-15.075016,15.319251,-1.5584857,1.2538487,1.8689535
Cinclus,-7.1218934,-32.345234,33.120014,-4.0174575,1.5502228,2.1727045
Repoll,10.042307,-5.0298605,11.231537,-0.87510544,1.1332128,2.2862263
Jansenize,5.1922483,13.679029,14.63131,-0.49994838,0.51519704,2.3437562
Antidotism,0.8295795,-34.140717,34.150795,-4.8570666,2.202807,3.2088184
Impotent,-0.34751058,3.606993,3.6236942,-3.487403,-0.66050756,0.88450384
Haemacytometer,2.7280684,-22.697586,22.860945,-4.9264965,1.6918344,2.8984334
Priestshire,-5.979031,5.217457,7.935406,-1.7545006,-1.5079195,1.6316977
Renerve,-0.6381188,-6.207179,6.239894,-1.1916538,1.2223753,2.0970466
Dichotomous,0.13425207,27.328285,27.328613,-0.75973594,-1.5887969,2.4111862
Kalsomine,-7.9450946,49.07671,49.71567,-0.22252662,-1.3140378,2.744797
Parosmic,-4.588707,-26.481857,26.876476,-3.2170875,1.409094,1.6818
Episplenitis,-0.92381144,-44.499687,44.509274,-4.0326633,2.8416886,3.3092914
Schemas,3.136951,8.994188,9.5255375,-2.3274357,-0.7860677,0.7109922
Satinfin,-4.321553,-6.030058,7.4187217,-3.0903866,0.7324202,1.0001048
Synclinical,-1.7985792,-16.456902,16.554893,-3.7342377,1.9918319,2.4112847
Kilocycles,0.17388907,11.803811,11.805092,-1.6611583,-2.0580654,2.1433847
Devitrify,10.436231,42.032467,43.308697,-0.16271776,-0.6969812,2.6162717
Multiengine,3.266722,-0.1030854,3.2683477,-2.2936633,0.18080406,0.5810403
Digenic,-2.527964,-6.4658723,6.942486,-4.743118,-0.5461565,2.0409331
Fiberizer,2.0261624,-1.5496457,2.5508306,-2.304817,0.31132364,0.66685134
Zingel,-0.9071581,24.729076,24.74571,-2.4153652,-2.3156545,2.138067
Spoonfuls,-0.22620738,0.013702413,0.22662224,-2.0286944,1.0320584,1.4194025
Synergic,0.8831718,-1.4239674,1.6756123,-4.0799255,-0.79668874,1.474043
Lifeleaf,1.2014998,-8.338126,8.424249,-3.9807737,-0.5869879,1.3074524
Undealt,4.2004786,5.485195,6.9087896,-3.2673538,-1.9986897,1.8757408
Sulphamide,-4.1958084,4.043626,5.8271537,-1.9498453,-1.716758,1.7053769
Coolen,-0.0041053994,-1.4362181,1.4362247,-2.483818,1.2154882,1.4380877
Handybook,-2.410535,20.129656,20.273474,-1.6609062,-2.0923877,2.1733122
Procathedrals,-0.2489896,-27.403652,27.404783,-4.4891047,2.5475748,3.2625372
Wapper,-0.22105153,17.603176,17.604563,-0.1794525,-1.1481428,2.7221634
Odontocele,-2.9619067,7.631116,8.185769,-1.6704881,-3.0675757,3.056563
Joggler,4.5392227,0.6640953,4.587544,-1.1799923,0.5417937,1.7202523
Lavatories,-1.638074,-15.089546,15.178199,-4.4259863,2.0981047,2.8561156
Serpette,-1.9599617,8.565859,8.787228,-2.3262558,-2.1116564,1.9530765
Enwood,-1.5560977,15.492521,15.570474,-1.7646887,-1.3046975,1.467236
Sialoschesis,1.7665051,36.48323,36.52597,-1.2435886,-3.0537426,3.2173986
Hexamethonium,0.088137805,11.409365,11.409704,-1.9437065,-1.381948,1.4195518
Mesarch,-1.3653876,-32.232605,32.26151,-4.6266117,2.016649,2.9171224
Monothalamic,-3.1571484,-15.956465,16.265804,-4.703124,0.5103597,2.096
Ingrate,-7.3344307,10.761911,13.02354,-1.706397,-2.6638987,2.66765
Zongora,-3.0071352,16.090572,16.36916,-1.6070043,-2.101096,2.207856
Chrosperma,2.1192355,-5.82198,6.1956935,-3.1183937,0.7639514,1.039691
Stereography,2.0595133,2.7729025,3.4540672,-2.272992,-0.03229575,0.4886554
Costicartilage,-0.40458623,13.228139,13.2343235,-1.6897237,-0.75507593,1.1799684
Spadones,1.3219686,18.120882,18.169039,-1.8408964,-2.464486,2.432327
Pansophist,-5.8363,-5.093787,7.746552,-2.1142733,0.69299877,1.0864894
Carrocci,0.334896,9.931643,9.937286,-1.7640178,-1.5130217,1.63012
Tither,-1.8361427,1.4083297,2.3140466,-1.3375971,-0.74835813,1.497545
Disthrone,-0.92474174,32.021687,32.035034,-1.3831965,-2.7237587,2.8604045
Aptnesses,3.6138651,-0.61753607,3.6662476,-3.550948,-1.8081344,1.8038714
Pyopoietic,-1.1495516,9.2992,9.369983,-3.7915413,-1.0254838,1.342818
Lungworm,0.12180313,15.540919,15.541395,-2.494469,-1.4532961,1.2744464
Togger,-0.90410686,23.294159,23.311697,-0.37035307,0.21349022,2.3973336
Haveage,-5.8146787,-59.934647,60.21605,-5.041179,1.4537789,2.841291
Noneugenical,2.1349761,3.5894954,4.1764336,-0.9523539,-0.3724059,1.7874395
Velarize,-2.1209254,6.859812,7.1802044,-3.9493175,-2.037655,2.2036016
Blenniid,-0.67653936,-23.118734,23.128632,-3.8469412,1.8715333,2.3536916
Redarken,-2.126487,3.6224458,4.2004833,-3.1855597,-2.3060405,2.1533444
Taffia,-1.4171512,21.56961,21.616116,-1.3513674,-2.4847212,2.6683102
Mirepoix,-1.3442732,26.732101,26.765879,-1.4136447,-2.6250958,2.7591083
Taunters,-3.8909636,-5.025088,6.3554006,-3.5735013,-2.6575305,2.5967124
Caccias,-2.089431,7.361051,7.651849,-2.5605583,-1.6537135,1.4626462
Epistlers,-1.890222,12.969905,13.10692,-1.6089597,-1.81685,1.9674594
Batteuse,-0.03635866,-15.421465,15.421509,-5.048661,1.2070756,2.7114363
Semiclose,1.556825,3.9160075,4.214121,-3.1962736,-1.8825604,1.7444965
Chough,-0.602314,-6.675428,6.702546,-2.308393,0.9462936,1.2229406
Emirates,-0.1084381,15.301157,15.30154,-0.9094335,-1.0103761,1.993764
Kindlier,2.0016735,14.974244,15.107437,-2.712315,-1.8927313,1.6917424
Underfall,-4.0735707,-30.128489,30.402628,-5.08369,1.3719069,2.8296354
Millpost,-6.735296,-11.941845,13.710284,-4.3055587,1.6440977,2.4253254
Ceroline,-3.2598982,-6.1927333,6.998349,-1.8151231,1.7983303,2.1994503
Subsecretaries,0.80388784,27.359545,27.371351,-1.5076121,-3.0806627,3.12889
Jamlike,0.37218487,6.894774,6.904812,-1.7007979,-0.00032797846,1.0501384
Beryllosis,-5.2644296,17.129927,17.92062,-1.6916314,-3.3771834,3.3420022
Wallful,7.660167,-18.155014,19.70489,-5.039978,0.99920565,2.601826
Unfrees,-1.8162296,-19.085014,19.17124,-4.978975,1.1297047,2.611874
Decream,-2.2202315,-4.2903905,4.8308263,-2.943641,1.487244,1.70161
Stercoraceous,-4.5682096,12.039851,12.877365,-2.424923,-1.0183653,0.8729002
Knapbottle,-7.104149,-17.785427,19.151772,-3.1966083,2.1733544,2.4195642
Treponemiasis,0.681612,6.23228,6.2694416,-1.9633193,-2.3569176,2.288615
Glossatorial,4.1971626,5.4771457,6.900383,-1.3290305,-0.72016126,1.4955034
Vaccinias,2.6434543,9.340875,9.707717,-1.4194247,-0.25253776,1.3131487
Alternity,-0.0808918,-6.998472,6.99894,-1.4692091,0.24867475,1.3400893
Indicia,-1.2169986,-4.3521233,4.5190783,-4.0728264,-0.26314372,1.3426952
Araucano,-5.638243,4.455872,7.1864166,-3.4821289,-1.9761196,1.927186
Homoiousia,-9.859806,-44.88183,45.952087,-4.1550937,3.1027296,3.597459
Mercify,-0.6871437,10.863794,10.885503,-1.3181571,-0.40039444,1.42739
Heists,7.207714,20.858326,22.06855,-1.2576363,-2.448491,2.6876087
Dialog,193.09805,-17.333982,193.87451,-3.841845,0.21988493,1.1874123
Hildebrandism,-0.8156414,-5.4937325,5.5539513,-4.0178156,1.3882324,2.0446055
Barret,0.17038599,-0.55056345,0.5763264,-2.533887,0.7617194,0.9829013
Hellholes,3.1115656,19.652838,19.897635,-0.914633,-2.2318296,2.724906
Deificatory,0.78066516,12.623652,12.647767,-1.2123256,-1.2887967,1.8684694
Ambisinister,-2.1423376,15.390006,15.5384,-3.6544602,-1.5437443,1.629243
Fluoridize,-3.836569,-0.122999474,3.8385406,-2.2265098,1.2461345,1.5328288
Vaginicoline,-2.0836499,4.825117,5.2557917,-2.000264,-1.7313128,1.6959828
Birdfarms,0.34708536,2.983396,3.0035174,-3.7215557,-1.5999823,1.7137551
Supersafe,1.5106544,-6.824365,6.989567,-2.3445194,0.48048928,0.7838153
Refrigerative,-2.0687525,11.84288,12.022209,-1.6048628,-1.1403302,1.4668385
Ploughshoe,2.5291681,28.381031,28.4935,-0.7119456,-0.6623391,2.0716195
Galvanist,2.4511094,-18.582453,18.743412,-2.301726,1.840069,2.0859354
Slotbacks,0.85242456,-27.582914,27.596083,-2.8043525,2.7125807,2.914588
Cephaline,-0.15168893,32.745674,32.746025,-0.82974523,-2.1408017,2.7164993
Carolina,4.493303,-4.695019,6.49869,-2.7381074,0.4603835,0.6615143
Animus,-1.191692,1.219183,1.7048566,-2.4068303,-0.78820133,0.67092675
Erbium,0.0019222435,11.474047,11.474046,-2.1822336,-1.1218046,1.0721312
Unpenitential,1.4349349,4.4447293,4.670616,-1.7766486,-0.31216496,0.96135426
Subnotational,0.00321593,-9.608814,9.608815,-3.5045516,0.36593598,0.9586634
Lipoblastoma,0.45380998,8.233061,8.245557,-2.142866,-0.4395969,0.6351761
Quaggiest,-0.6562856,-17.333216,17.345636,-1.286419,1.4752597,2.2132838
Subsensuous,5.139508,17.56165,18.298252,-0.83981663,-0.87305504,2.0075457
Cartouches,0.0677127,29.214739,29.214817,-1.0399829,-2.686309,3.0062807
Scutch,3.271135,-2.0815814,3.8772807,-2.4006193,0.015984314,0.39579073
Raunge,0.94148755,16.536362,16.56314,-0.29483846,-1.209855,2.6372766
Lifeward,1.4661331,8.188743,8.318956,-1.615544,-1.3816409,1.6245567
Kieserite,1.2072811,-0.69117194,1.3911314,-2.7564225,0.81161654,1.0130199
Pearmain,-6.4297028,-36.624855,37.18496,-4.7880335,2.442182,3.3490286
Acetamidine,-2.1195886,10.557125,10.7678,-1.8292662,-1.7612251,1.8022596
Underkingdom,0.20054746,-15.924087,15.92535,-4.1557307,1.4913232,2.2119083
Bannerfish,4.5171947,7.7727532,8.990035,-1.3949512,0.9324516,1.7525619
Airiferous,1.4336089,7.3979874,7.5356116,-1.608822,-1.328748,1.591272
Doubts,2.197068,-31.145939,31.223335,-4.3430123,2.898306,3.493289
Dadupanthi,-4.2425976,-1.7842953,4.602537,-2.7186706,-1.8756334,1.6745845
Sulfureous,-2.6546686,12.515568,12.79401,-2.6258395,-1.2350199,1.0393131
Chamade,0.57621646,-4.0549726,4.095709,-3.5325084,-0.383596,0.82147115
Nitrator,4.1312623,4.9062743,6.413957,-0.7249269,0.5555113,2.144541
Vingtieme,-2.253417,-11.573241,11.790583,-4.1065803,-0.27841547,1.3771868
Retrovision,-1.4682772,15.256754,15.327242,-2.0080564,-2.2167923,2.1416087
Paratomium,-7.5470667,-11.915437,14.104464,-4.208668,1.0880803,1.9605649
Monoxime,-0.787253,2.0013096,2.1505828,-3.8271039,-1.1564456,1.4535793
Interborough,0.18388817,12.444987,12.446344,-2.6548023,-0.268957,0.10245667
Bowsie,-5.171909,4.615439,6.931877,-1.5743039,-0.16377251,1.1578634
Shofars,-0.9297867,14.607015,14.636576,-1.6262568,-2.0195816,2.128048
Dicyanide,-3.4737897,16.368336,16.732891,-1.1707124,-1.9181969,2.3204932
Extreat,-3.4070034,2.6731994,4.33055,-2.9699323,-2.2009552,2.0140123
Burgages,-0.78269136,-0.96636957,1.2435745,-2.2580588,0.9382422,1.2338176
Apaesthesia,-5.9258084,-12.41862,13.759992,-4.2944627,0.704503,1.8063116
Didromy,-6.071634,-7.96173,10.012687,-2.6225567,2.0507798,2.2545152
Innate,0.55287707,-6.7596254,6.7821984,-3.4609287,0.3250154,0.8993144
Pylethrombosis,-6.709448,16.376514,17.697653,-1.8013536,-2.7014906,2.6678185
Snecks,0.10719271,16.996527,16.996866,-0.6954805,-0.97628224,2.1786582
Perigenital,1.7802231,-2.346775,2.9455981,-3.6289096,-0.47256857,0.93750864
Lamentory,-0.042957965,-9.765556,9.765652,-1.5262966,1.9381685,2.45543
Assentient,1.8412229,25.88276,25.948166,-2.398665,-3.046767,2.8650746
Bovids,-1.6641395,-15.710565,15.798456,-3.67319,2.4128025,2.7783332
Sunnyasse,1.4350514,-12.643812,12.724991,-1.7658983,1.2323866,1.7284075
Underdraft,-0.13673829,52.952286,52.952465,-0.6310484,-2.7372732,3.2930768
Mellific,-2.1456559,-11.832244,12.025217,-2.350099,1.5730907,1.8147352
Ownership,478.40454,-19.079435,478.78485,6.083201,3.5882118,9.594736
Muscarine,-0.676131,7.7574196,7.786829,-1.4503235,-1.4334909,1.7777436
Agastric,-5.985683,-9.273917,11.037842,-4.2231507,1.1886593,2.0386891
Physiatrics,1.786254,-19.656326,19.737322,-2.7638843,2.1018896,2.3032148
Myomorphic,0.44114476,13.387292,13.394557,-1.9735059,-0.8526094,0.99956036
Onondaga,-1.9346793,12.305031,12.456193,-2.8906496,-1.6413496,1.4490103
Diphenyls,0.52607393,-0.9939764,1.1246083,-2.5704525,-0.10956145,0.1853009
Remargin,-0.89998835,12.457607,12.490073,-1.6357334,-0.7915005,1.244758
Cazimi,-4.6953187,-9.782898,10.851319,-3.9189641,0.53373605,1.3963872
Ethmolachrymal,-3.0901287,-35.60401,35.737858,-2.1960917,1.6795287,1.9553748
Inventress,-0.008281724,20.85236,20.852362,-1.5766401,-1.6443006,1.8484277
Abnormalise,3.7677827,-9.624991,10.336183,-1.3838478,1.4425082,2.1255083
Pawnbroker,2.70514,7.3451943,7.8274937,-3.8247023,-1.1092731,1.4211718
Goniotropous,-5.490731,7.5671473,9.349323,-4.9142857,-0.6453612,2.2274733
Dimmer,2.8366241,7.8638015,8.359773,-2.7428658,-1.914399,1.7133379
Odontotormae,-6.422535,-21.38898,22.33243,-4.283081,1.327049,2.1777134
Inexpensive,3.4981208,-0.20976564,3.504404,-3.2143023,-0.028036324,0.51282096
Condemnatory,2.81143,9.198652,9.618696,-2.8011322,-1.2065004,1.0078058
Practicianism,-2.7373796,-9.739049,10.116439,-3.4172697,1.3715556,1.715643
Predeposit,-0.4582618,0.98166126,1.0833567,-3.3989937,-0.021839648,0.6910819
Becalms,4.150315,29.074396,29.369127,-2.1770213,-1.4079131,1.3281268
Moldwarp,-5.710065,34.660942,35.12813,-0.6502944,-2.1853004,2.8755429
Grundyist,-6.356918,5.2239623,8.228012,-4.5917544,-0.9115949,1.991258
Augmentor,0.6758034,-14.951832,14.967097,-2.9903955,1.6943874,1.9130759
Whippertail,0.72641087,-8.19886,8.230978,-4.0270524,-0.12053836,1.2979894
Monoflagellate,-1.8694988,-8.011115,8.22636,-4.5823154,-0.076371826,1.854948
Nepouite,-10.194043,-19.374374,21.892576,-1.2780008,1.8169264,2.487021
Metranemia,1.2901402,16.35073,16.40155,-1.8335043,-1.6641493,1.716692
Syriacism,-1.2374592,-15.879612,15.927756,-4.789772,2.085614,3.0765674
Metronomical,-0.94567055,14.319431,14.350622,-3.1142678,-1.6614105,1.5096265
Nonembryonal,-0.6600648,5.766693,5.8043456,-3.8707807,-1.0067954,1.3953347
Albatrosses,-7.4625177,-29.090498,30.032421,-3.5838773,2.705675,3.0291529
Hypophyseal,0.5206975,13.786233,13.7960615,-2.554729,-0.81748796,0.64125437
Tittivator,-2.308054,21.769028,21.89104,-1.2842904,-1.8557717,2.1983058
Limeless,-7.573577,-21.097616,22.415808,-5.2709727,0.66097766,2.6817465
Antidemocracy,4.901441,-16.747217,17.44974,-3.413882,1.7820946,2.0972865
Phousdar,0.9663619,13.9586115,13.992022,-1.0529275,-1.4576445,2.096839
Hinderlins,2.191135,0.66479695,2.2897654,-0.6861975,0.49115458,2.1593387
Hector,4.773434,-1.961374,5.160684,-2.5908172,0.674769,0.88710415
Dollhouse,1.2308176,13.258475,13.315481,-2.080889,-1.5078415,1.4597799
Sarcoadenoma,1.3454524,19.122025,19.1693,-1.9724002,-0.80682784,0.9712055
Agamist,5.1862917,-25.9172,26.43102,-3.3748877,2.7723374,3.0422335
Graunt,-1.652209,-29.59028,29.636372,-3.7748337,2.727411,3.1087902
Skilfish,0.9708605,6.544495,6.616115,-1.8513395,-1.9530219,1.9606208
Auditual,1.2226342,-4.419945,4.5859294,-1.2641572,1.2668823,2.0756335
Gilliflower,-0.15311988,-1.1391044,1.1493502,-2.9949265,0.110518426,0.40800008
Dinitrile,-0.5932931,4.272072,4.313072,-3.351085,-1.0227708,1.0290529
Ringgit,-2.7876592,12.04896,12.367233,-0.87993896,-0.8497834,1.9619665
Polytopical,6.4054494,8.879914,10.949093,-2.903832,-1.9610425,1.7683549
Phalanges,-2.516197,34.003723,34.09669,-1.3336655,-3.25648,3.3599823
Bloomage,0.4327247,0.9357386,1.0309491,-1.9070357,0.24149017,0.9358066
Shacklebone,-6.8290505,-18.834255,20.034098,-4.9178753,-0.32051104,2.1895685
Oscillometer,0.51156986,9.958585,9.971715,-2.8245711,-1.8748055,1.6762891
Rolamites,0.19897844,-30.799574,30.800217,-4.2522674,2.021092,2.6927056
Scovel,-0.18734168,23.952871,23.953604,-1.400433,-2.2487593,2.4422998
Fuseboard,3.0187604,1.9331764,3.584701,-1.1716478,0.6449349,1.7745748
Capitasti,-8.378269,-5.733991,10.152539,-3.4439366,0.45551074,0.96881795
Antikinase,0.7555471,21.280718,21.294127,-2.3442183,-2.929776,2.7560332
Gombay,-0.09948614,-13.371003,13.371374,-4.222092,1.6512656,2.3775876
Neutrophile,-0.3798982,10.660649,10.667416,-1.7362089,-0.4273119,1.0207386
Gastrotricha,0.30183113,-8.691577,8.696817,-4.175155,1.3201128,2.0971494
Standup,2.3393698,11.0484,11.293351,-2.1742883,-1.0336273,1.0018294
Pyromellitic,4.4986305,-1.4204131,4.717547,-2.150354,1.1198041,1.4431183
Coalsack,-1.9345368,12.158985,12.311918,-2.9072387,-1.5019838,1.3126934
Subpools,0.40146172,11.224446,11.231623,-2.7136302,-2.761268,2.5602324
Sideshake,0.47930476,-1.408945,1.4882407,-3.3411438,-1.5991343,1.5251524
Protension,3.8502593,1.7501591,4.2293677,-2.4026756,-1.0856586,0.94372404
Lenaeus,-0.55988634,21.599525,21.606781,-2.0804956,-1.5214939,1.4721875
Quadrennia,6.8493576,56.235558,56.65114,-0.7056695,-2.879413,3.3582172
Lotuslike,2.099078,3.6988358,4.252941,-0.9170307,-0.11359648,1.8166434
Philotherian,-4.707652,1.6850325,5.0001326,-1.740417,-1.6433263,1.7499704
Columbines,-2.3550367,15.211479,15.392702,-1.3274897,-1.9965085,2.279238
Squillitic,1.9497279,-16.763931,16.876932,-2.9369686,1.4020375,1.616241
Carate,-2.1695235,-4.897469,5.3564954,-3.8498523,-0.25225547,1.1194564
Assigns,3.320093,-27.754171,27.95205,-3.3302512,2.771732,3.0325148
Reheal,4.279029,26.360222,26.705267,-3.7822144,-2.0646424,2.1393127
Shoggie,-1.2579647,17.014198,17.06064,-1.0360725,-0.9131575,1.8389467
Volost,-3.998751,-35.818554,36.04107,-4.4027014,1.8990473,2.6838977
Lancelets,-1.6506954,-17.19604,17.275085,-3.9089763,2.4413521,2.892895
Angiopressure,-3.7156627,-4.0200486,5.4742074,-2.1764064,1.0543535,1.3727204
Eurasian,2.9409065,3.350553,4.4581532,-3.4537187,-0.87896293,0.99045724
Counterparadox,-1.1480358,7.8125668,7.8964663,-3.5131044,-1.0760843,1.1732022
Antienthusiast,-3.1479259,34.49084,34.634197,-0.9538217,-2.7659993,3.1207514
Slivery,-0.2729637,3.7395723,3.7495208,-3.3529737,-2.012371,1.9149039
Cosmosophy,-3.6944911,4.7143183,5.9894958,-2.5104232,-0.29526126,0.24035506
Trichinous,-0.40420827,-15.014328,15.019769,-3.7144787,1.3608612,1.8454907
Anthomedusan,-0.7030041,-8.660671,8.6891575,-2.1012218,1.4651659,1.7815077
Flavours,1.5338248,20.568697,20.625807,-1.2775809,-2.3185346,2.5685809
Vasospasm,1.3590081,31.570286,31.599524,-1.0327848,-2.7024324,3.0236611
Fictionize,3.1061893,-6.9689546,7.629859,-2.5021594,2.1207638,2.3331676
Myonema,-2.4584122,-7.311208,7.713466,-1.2520322,1.4656878,2.2287204
Hopple,0.6077653,4.3357663,4.378155,-2.7829885,-1.1293751,0.9296999
Steelhead,1.1700252,3.4073117,3.6026,-1.96037,-0.48754394,0.82267463
Neolalia,1.2178656,11.7316475,11.794691,-1.4210426,-0.3281735,1.3166695
Lissotrichy,1.516688,-12.176692,12.270786,-3.364653,1.5898877,1.8995872
Doings,-1.4908805,-38.63257,38.661327,-3.529086,3.0198195,3.3181849
Angelolatry,-9.638627,-34.958286,36.26272,-4.2416177,2.7031956,3.273405
Schnitz,0.8775254,-17.002886,17.025515,-2.8803687,1.4752008,1.6828908
Plasmolysis,2.2975607,-22.87086,22.985973,-4.0007915,2.370721,2.8679595
Constances,1.6958398,-5.8448787,6.085925,-1.0775423,1.0798391,2.092031
Equiarticulate,1.7378608,-1.5537895,2.3311849,-2.774375,-0.68368936,0.48448598
Gratias,1.192188,4.7467976,4.894221,-3.2363338,-1.1047359,1.0350611
Thelion,6.0632086,10.377174,12.0186615,-2.4686947,-0.5789673,0.4603107
Syllabe,-2.1527565,4.3984914,4.8970485,-1.0465999,-0.029275978,1.6937037
Apandry,-2.2185986,-3.1528273,3.8551917,-2.56956,0.069193244,0.3151243
Thyreoid,2.7199595,0.31494138,2.738132,-3.6618876,-0.41850898,0.95538825
Polyonomy,4.1486454,7.010893,8.146401,-1.675994,-0.8679198,1.248552
Furciform,-3.1671698,2.5244985,4.0501924,-2.5923343,-1.3140659,1.1216426
Emperil,2.3356752,-3.2433624,3.9968462,-3.127865,-1.543155,1.3993459
Cabook,-0.685591,8.528413,8.555924,-1.8053432,-0.15633616,0.9273033
Sorbian,-1.6622,-0.6534291,1.7860235,-3.0154793,0.4451871,0.70589805
Handlooms,3.1590621,3.2502465,4.5325236,-3.4183245,-1.6683109,1.6199846
Jageer,-2.5141885,7.5540843,7.96149,-1.3732626,0.08716233,1.3885535
Trisyllabical,-3.376395,1.2782902,3.6102726,-3.5632112,-1.5360912,1.5728446
Houndsbane,0.23195209,-5.8059173,5.8105493,-3.50031,-0.059428353,0.7816895
Salesmanship,1.9138871,-12.383205,12.530233,-2.9620278,1.9411739,2.154633
Jigaboos,-4.6423793,-29.44871,29.812384,-4.310578,2.2348251,2.9029303
Tungstosilicic,-9.004777,5.839281,10.732344,-4.457308,-0.652713,1.783856
Winegrower,4.749763,-3.7886326,6.0756884,-3.574393,0.20979685,0.93765306
Hymenopter,2.8713841,-10.306374,10.698888,-3.0073552,1.7585057,1.9789159
Gauzelike,5.5706663,-9.388897,10.9171295,-1.1840453,1.1374029,2.0460703
Concipiency,0.9574441,10.720959,10.763626,-2.32948,-1.6440926,1.4979669
Meager,2.8898818,3.9593456,4.9018188,-3.734135,-0.80783594,1.1718684
Pullicat,-7.1247134,-7.757325,10.532695,-3.1033583,1.450147,1.6925843
Mediumism,2.4910815,-8.894913,9.237152,-4.590715,1.4884285,2.512158
Hammam,-2.2321424,-0.38326833,2.2648082,-2.4075363,0.87347686,1.1223667
Unvicious,-1.6224129,-4.4333487,4.720891,-3.4145663,-0.5096145,0.749448
Solidus,1.9508382,8.297758,8.523998,-2.9937909,-1.3169229,1.1462227
Mispassion,0.41960442,13.174383,13.181063,-3.5710268,-2.1170053,2.0917444
Effuse,3.9342778,-5.210364,6.528892,-3.8775625,-1.6943233,1.8822937
Spadefish,-1.1020578,8.099291,8.1739235,-1.8451262,-0.59949,0.971849
Basiphobia,-2.4860883,-23.035078,23.168846,-3.833766,2.8204136,3.216268
Retromingent,-6.749255,-79.27484,79.56163,-4.3288465,3.0208712,3.596164
Interjaculate,-2.334877,-8.232363,8.557071,-0.94259006,1.4527422,2.4363132
Bangtails,-2.723215,2.136033,3.4610023,-2.5861049,-1.3300347,1.1382688
Yorker,1.4170781,1.2741795,1.9056866,-1.4951352,0.18887535,1.296472
Palmus,-2.804479,7.333679,7.8516207,-2.425404,-1.4494377,1.285335
Stratojet,-0.30063695,4.9645143,4.9736085,-1.505345,0.30903462,1.328101
Collectivize,2.9967024,-27.55361,27.71609,-4.233451,2.036749,2.6951106
Neurones,-3.0661602,18.855024,19.102703,-1.4536539,-3.1917255,3.2522159
Eurodollar,-0.7529958,-4.0105886,4.080665,-4.786927,-0.36989424,2.0622814
Forbore,0.2656905,-22.20164,22.203228,-3.8953009,1.8939549,2.396566
Blenniiform,4.376152,-20.146564,20.616371,-3.4530234,2.124538,2.4349716
Barbra,2.9940019,-2.6689568,4.010907,-2.323509,0.552414,0.85690784
Fretsaws,-1.5628594,73.67738,73.693954,-0.97825456,-3.333903,3.5900645
Postauditory,-2.926561,13.404703,13.720451,-2.6548061,-1.1130575,0.9151838
Excambion,-4.0677714,6.9576664,8.059522,-1.0248758,0.66133815,1.9122204
Fedifragous,-2.2492118,16.274055,16.428751,-1.7601665,-2.98356,2.9471526
Keelhale,-5.136272,-5.367143,7.4288306,-3.5140183,1.4705892,1.8457443
Palpulus,-4.7678876,-11.637703,12.576523,-4.5029626,1.2061678,2.2623541
